Lot Area,Neighborhood,Overall Qual,Overall Cond,Year Built,Year Remod,Mas Vnr Area,Exter Qual,Total Bsmt SF,1st Flr SF,Gr Liv Area,Bsmt Full Bath,Full Bath,Bedroom AbvGr,Kitchen AbvGr,Kitchen Qual,TotRms AbvGrd,Functional,Garage Finish,Garage Cars,Garage Area,Mo Sold,Yr Sold,Sale Type,Sale Condition,SalePrice
11400,NoRidge,10,5,2001,2002,705,Ex,2633,2633,2633,1,2,2,1,Ex,8,Typ,RFn,3,804,3,2007,WD ,Normal,466500
10557,NoRidge,9,5,1998,1998,422,Gd,1408,1671,3078,1,2,4,1,Gd,9,Typ,Fin,3,806,7,2007,WD ,Normal,410000
11002,NoRidge,8,5,1998,1999,0,Gd,1389,1411,2582,1,2,4,1,Gd,9,Typ,Fin,3,758,1,2007,WD ,Normal,322500
10790,NoRidge,7,5,1998,1998,275,Gd,1066,1108,2385,0,2,4,1,Gd,8,Typ,Fin,3,600,5,2007,WD ,Normal,252000
21535,NoRidge,10,6,1994,1995,1170,Ex,2444,2444,4316,0,3,4,1,Ex,10,Typ,Fin,3,832,1,2007,WD ,Normal,755000
9920,NoRidge,7,5,1996,1997,0,Gd,1117,1127,2013,1,2,3,1,TA,8,Typ,Unf,2,455,6,2007,WD ,Normal,269790
11787,NoRidge,7,5,1996,1997,594,Gd,1379,1383,2398,1,2,3,1,Gd,8,Typ,Fin,3,834,8,2007,WD ,Normal,315750
9950,NoRidge,7,5,1995,1995,290,Gd,1203,1214,2520,0,2,4,1,Gd,9,Typ,RFn,3,721,6,2007,WD ,Abnorml,290000
12257,NoRidge,8,5,1995,1995,513,Gd,1318,1328,2531,0,2,4,1,Gd,9,Typ,RFn,3,752,11,2007,WD ,Normal,290000
12692,NoRidge,8,5,1992,1993,0,Gd,3200,3228,3228,1,3,4,1,Gd,10,Typ,RFn,2,546,5,2007,WD ,Normal,430000
11762,NoRidge,8,5,1992,1993,309,Gd,1105,1105,2202,1,2,4,1,Gd,9,Typ,RFn,2,517,9,2007,WD ,Normal,263000
9044,NoRidge,8,5,1996,1997,526,Gd,1325,1335,2538,0,2,4,1,Gd,8,Typ,RFn,3,933,5,2007,WD ,Normal,330000
9910,Somerst,7,6,2007,2007,0,Gd,1369,1369,1369,0,2,3,1,Gd,5,Typ,Unf,2,605,9,2007,New,Partial,213133
11830,Somerst,8,5,2007,2007,164,Gd,1542,1542,1542,1,2,3,1,Gd,6,Typ,Unf,3,852,7,2007,New,Partial,260261
11670,Somerst,9,5,2006,2006,302,Ex,1905,1905,1905,0,2,3,1,Ex,8,Typ,Fin,3,788,3,2007,WD ,Normal,320000
15256,Somerst,8,5,2007,2007,84,Gd,1485,1464,1464,1,2,3,1,Gd,6,Typ,Unf,3,754,8,2007,WD ,Normal,282922
10612,Somerst,8,5,2006,2006,248,Gd,1524,1534,1534,0,2,3,1,Gd,7,Typ,Fin,2,484,1,2007,WD ,Family,215000
12291,Somerst,10,5,2007,2007,754,Ex,1966,1966,1966,1,2,1,1,Ex,6,Typ,Fin,3,1092,10,2007,New,Partial,419005
13501,Somerst,8,5,2006,2006,208,Gd,1623,1636,1636,1,2,3,1,Gd,8,Typ,RFn,3,865,6,2007,WD ,Normal,255000
9986,Somerst,8,5,2006,2007,428,Gd,1795,1795,1795,0,2,2,1,Gd,7,Typ,RFn,3,895,2,2007,New,Partial,147000
9965,Somerst,7,5,2007,2007,,Gd,1528,1528,1528,0,3,3,1,Gd,6,Typ,Unf,2,480,9,2007,New,Partial,235876
9416,Somerst,7,5,2007,2007,205,Ex,1726,1726,1726,1,2,3,1,Ex,8,Typ,Fin,3,786,9,2007,New,Partial,311872
9849,Somerst,7,6,2007,2007,0,Gd,1689,1689,1689,0,2,3,1,Gd,7,Typ,RFn,3,954,6,2007,New,Partial,248328
10000,Somerst,8,5,2006,2006,410,Gd,1588,1588,1588,0,2,3,1,Gd,7,Typ,RFn,3,825,12,2007,WD ,Normal,227000
8847,Somerst,8,5,2005,2005,148,Gd,1538,1538,1538,1,2,3,1,Gd,7,Typ,RFn,2,484,12,2007,WD ,Normal,260000
9158,Somerst,8,5,2007,2007,140,Gd,1496,1496,1496,0,2,3,1,Gd,7,Typ,Fin,2,474,6,2007,New,Partial,225000
8251,Somerst,7,5,2005,2006,143,Gd,1494,1506,1506,1,2,3,1,Gd,7,Typ,RFn,2,672,4,2007,WD ,Normal,249000
10084,Somerst,8,5,2004,2005,186,Gd,1686,1694,1694,1,2,3,1,Gd,7,Typ,RFn,2,636,8,2007,WD ,Normal,307000
9605,Somerst,7,5,2006,2006,0,Gd,982,982,1977,0,2,3,1,Gd,7,Typ,RFn,3,574,7,2007,WD ,Family,250000
8778,Somerst,8,5,2006,2006,0,Gd,1302,1302,1830,0,2,3,1,Gd,7,Typ,RFn,3,859,3,2007,WD ,Normal,221300
8640,Somerst,8,5,2007,2007,0,Gd,1338,1338,1338,0,2,3,1,Gd,6,Typ,RFn,2,598,11,2007,New,Partial,208900
9000,Somerst,7,5,2006,2007,0,Gd,1335,1335,1335,0,2,3,1,Gd,6,Typ,RFn,2,575,6,2007,New,Partial,210400
8640,Somerst,8,5,2007,2007,0,Gd,896,896,1792,0,2,3,1,Gd,8,Typ,Fin,2,590,11,2007,New,Partial,255000
10411,Somerst,5,5,2007,2007,0,Gd,725,725,1588,0,3,3,1,Gd,8,Typ,Unf,2,561,7,2007,New,Partial,212109
9000,Somerst,8,5,2006,2006,0,Gd,1088,1088,1959,0,2,3,1,Gd,8,Typ,RFn,3,1025,12,2007,WD ,Normal,270000
9000,Somerst,8,5,2007,2007,0,Gd,1184,1184,2610,0,2,4,1,Ex,11,Typ,Fin,2,550,8,2007,New,Partial,303477
12217,Somerst,8,5,2007,2007,,Gd,955,955,1880,1,2,3,1,Ex,8,Typ,Fin,3,880,12,2007,New,Partial,310013
11096,Somerst,8,5,2006,2006,0,Gd,1656,1656,1656,0,2,3,1,Gd,7,Typ,RFn,3,826,7,2007,WD ,Normal,249700
10207,Somerst,7,6,2007,2007,0,Gd,874,874,1761,0,3,3,1,Gd,7,Typ,Fin,2,578,8,2007,New,Partial,227875
10440,Somerst,8,5,2007,2007,0,Ex,1574,1584,1584,0,2,2,1,Ex,6,Typ,Fin,2,594,5,2007,New,Partial,261329
11824,Somerst,8,5,2006,2006,298,Gd,1685,1685,1685,0,2,2,1,Gd,5,Typ,Fin,3,658,4,2007,WD ,Normal,253000
10625,Somerst,6,5,2004,2004,353,Gd,1158,1158,2443,0,2,4,1,Gd,9,Min2,RFn,3,744,6,2007,WD ,Normal,265000
11143,Somerst,8,5,2004,2005,0,Gd,1580,1580,2466,0,3,4,1,Gd,8,Typ,RFn,2,610,12,2007,WD ,Normal,340000
7500,SawyerW,6,5,2006,2007,0,TA,1100,1100,1100,0,1,3,1,TA,6,Typ,NA,0,0,6,2007,New,Partial,146000
7500,SawyerW,7,5,2006,2006,0,Gd,1143,1143,1143,0,1,3,1,Gd,5,Typ,NA,0,0,10,2007,WD ,Normal,147000
12450,SawyerW,5,5,2003,2004,126,Gd,1094,1094,1094,1,1,3,1,Gd,6,Typ,Unf,2,576,5,2007,WD ,Normal,149000
7441,SawyerW,7,5,2006,2006,170,Gd,1461,1486,1486,0,2,3,1,Gd,7,Typ,RFn,2,566,6,2007,WD ,Normal,181000
8462,SawyerW,6,5,1994,1994,105,Gd,928,936,1721,0,2,3,1,Gd,7,Typ,RFn,2,471,7,2007,WD ,Normal,201000
11613,SawyerW,6,5,1993,1997,0,Gd,864,920,1820,0,2,3,1,Gd,7,Typ,RFn,2,492,5,2007,WD ,Normal,191750
8450,SawyerW,7,5,2000,2001,108,TA,1349,1349,1349,0,2,3,1,TA,6,Typ,Unf,2,539,12,2007,WD ,Normal,179000
16196,SawyerW,7,5,1998,1998,0,Gd,1482,1494,1494,1,2,3,1,Gd,5,Typ,RFn,2,514,8,2007,WD ,Normal,215000
8012,SawyerW,6,5,1992,1992,0,Gd,1575,1575,1575,1,2,2,1,Gd,5,Typ,RFn,2,529,7,2007,WD ,Normal,179200
8012,SawyerW,6,5,1980,1980,0,TA,630,630,1266,0,1,2,1,TA,5,Typ,RFn,1,283,7,2007,WD ,Normal,128000
9180,SawyerW,5,7,1983,1983,0,TA,840,884,884,1,1,2,1,Gd,5,Typ,RFn,2,504,12,2007,WD ,Normal,144000
8400,SawyerW,5,5,1977,1977,320,TA,0,2020,2020,0,2,4,2,TA,10,Typ,Unf,2,630,10,2007,WD ,Normal,144000
6285,Sawyer,5,5,1977,1977,0,TA,894,894,894,1,1,2,1,TA,5,Typ,Unf,1,308,3,2007,WD ,Normal,120750
8480,Sawyer,5,6,1963,1963,0,TA,970,970,970,1,1,2,1,TA,5,Typ,Unf,2,624,7,2007,WD ,Normal,132500
7420,Sawyer,5,5,1962,1962,0,TA,1057,1057,1057,0,1,3,1,TA,6,Typ,Fin,2,576,4,2007,WD ,Normal,132000
7758,Sawyer,5,7,1962,2001,0,TA,999,999,999,1,1,3,1,Gd,6,Typ,Unf,1,264,3,2007,WD ,Normal,132500
6970,Sawyer,4,5,1961,1961,0,TA,1040,1120,1120,1,1,3,1,Fa,5,Typ,RFn,2,544,5,2007,WD ,Normal,129000
13673,Sawyer,5,5,1962,1962,0,TA,1140,1696,1696,0,1,3,1,TA,8,Min2,RFn,1,349,3,2007,WD ,Normal,143900
7476,Sawyer,5,7,1968,1968,0,TA,1040,1040,1040,1,1,3,1,TA,5,Typ,Fin,2,686,6,2007,WD ,Normal,145000
9945,Sawyer,5,5,1961,1961,57,TA,988,988,988,1,1,3,1,TA,5,Typ,Unf,2,572,10,2007,WD ,Normal,128500
6173,Sawyer,5,6,1967,1967,75,TA,876,902,902,0,1,3,1,TA,6,Typ,Unf,1,288,8,2007,WD ,Normal,125500
19522,Veenker,7,5,1990,1990,272,Gd,1223,1271,2503,1,2,3,1,Gd,7,Typ,RFn,2,564,2,2007,WD ,Normal,300000
17542,Veenker,7,7,1974,2003,0,Gd,1192,1516,2167,1,2,3,1,Gd,9,Typ,RFn,2,518,7,2007,WD ,Normal,294000
10751,Sawyer,5,5,1974,1974,44,TA,1037,1037,1037,1,1,2,1,TA,5,Typ,RFn,2,431,8,2007,WD ,Normal,129000
16647,Sawyer,5,5,1975,1981,0,TA,1390,1701,1701,1,2,3,1,TA,6,Min2,Fin,2,611,1,2007,WD ,Normal,171000
12712,Sawyer,6,7,1973,2006,0,TA,1044,1055,1055,1,1,2,1,Gd,5,Typ,RFn,2,542,1,2007,WD ,Abnorml,147000
9572,NoRidge,8,5,1990,1990,336,Gd,1453,1453,2810,0,2,4,1,Gd,9,Typ,RFn,2,750,6,2007,WD ,Normal,302000
10678,NoRidge,8,5,1992,2000,337,Gd,1683,2129,2872,0,2,4,1,Gd,9,Typ,Fin,2,541,4,2007,WD ,Normal,285000
4379,Somerst,8,5,2004,2004,0,Gd,1378,1378,1378,1,2,2,1,Gd,6,Typ,Fin,2,540,7,2007,WD ,Normal,214000
3523,Somerst,8,5,2006,2007,30,Gd,1141,1151,1151,1,2,2,1,Gd,5,Typ,Fin,2,484,2,2007,New,Partial,166000
3784,Somerst,8,5,2006,2007,36,Gd,1511,1565,1565,1,2,2,1,Gd,5,Typ,Fin,2,476,2,2007,New,Partial,193800
4230,Somerst,7,5,2006,2007,0,Gd,1352,1352,1352,0,2,2,1,Gd,5,Typ,RFn,2,466,4,2007,New,Partial,208900
3606,Somerst,7,5,2006,2007,0,Gd,1352,1352,1352,1,2,2,1,Gd,5,Typ,RFn,2,466,8,2007,New,Partial,194000
5330,Somerst,8,5,2006,2007,,Gd,1550,1550,1550,0,2,2,1,Gd,5,Typ,Fin,2,528,7,2007,New,Partial,207500
4274,Somerst,7,5,2006,2007,,Gd,1241,1241,1241,1,1,1,1,Gd,4,Typ,Fin,2,569,11,2007,New,Partial,199900
4251,Somerst,7,5,2006,2007,0,Gd,625,625,1250,0,2,2,1,Gd,5,Typ,RFn,2,528,6,2007,New,Partial,164700
2280,Somerst,6,5,1999,1999,342,TA,744,757,1501,1,2,3,1,TA,6,Typ,Unf,2,440,9,2007,WD ,Normal,176500
3230,Somerst,6,5,1999,1999,1129,TA,729,729,1458,0,2,2,1,TA,5,Typ,Unf,2,440,6,2007,WD ,Normal,176000
2117,Somerst,6,5,2000,2000,513,Gd,756,756,1512,0,2,2,1,Gd,4,Typ,Unf,2,440,6,2007,WD ,Normal,168500
2117,Somerst,6,5,2000,2000,216,Gd,756,769,1573,0,2,3,1,Gd,4,Typ,Unf,2,440,9,2007,WD ,Normal,177000
2117,Somerst,6,5,2000,2000,456,Gd,756,769,1525,0,2,3,1,Gd,5,Typ,Unf,2,440,6,2007,WD ,Normal,177000
5105,Somerst,7,5,2004,2004,0,Gd,551,551,1102,0,2,2,1,Gd,4,Typ,Unf,2,480,3,2007,WD ,Normal,148800
2645,Somerst,8,5,1999,2000,456,Gd,776,764,1441,0,2,2,1,Gd,5,Typ,Unf,2,492,11,2007,WD ,Normal,174000
7399,Somerst,7,5,1997,1998,1600,Gd,975,975,1950,0,2,3,1,Gd,7,Typ,RFn,2,576,6,2007,WD ,Normal,239000
7321,Somerst,7,5,1999,2000,0,Gd,1339,1358,1358,0,2,3,1,Gd,5,Typ,Unf,2,625,12,2007,COD,Normal,204000
8010,Somerst,8,5,2003,2004,0,Gd,1054,1072,2048,1,2,3,1,Gd,8,Typ,Unf,2,552,8,2007,WD ,Normal,301000
8413,Somerst,8,5,1998,1998,0,Gd,1220,1220,2362,1,2,3,1,Gd,8,Typ,RFn,2,1105,6,2007,WD ,Normal,312500
9466,Veenker,8,5,1994,1995,0,Gd,1494,1494,1494,1,1,1,1,Gd,5,Typ,Fin,2,478,5,2007,WD ,Normal,279700
12000,Veenker,7,6,1980,1980,600,Gd,2002,2362,2362,1,2,3,1,Gd,8,Typ,RFn,2,546,3,2007,WD ,Normal,255000
16157,Veenker,5,7,1978,1978,0,TA,1360,1432,1432,1,1,2,1,Gd,5,Typ,Unf,2,588,6,2007,WD ,Normal,194000
10768,Veenker,5,8,1976,2004,0,Gd,1437,1437,1437,1,2,3,1,Gd,6,Typ,RFn,2,528,7,2007,WD ,Normal,218000
3840,Greens,8,6,1978,1998,0,Gd,1057,1295,1295,1,1,1,1,Gd,4,Typ,Fin,2,571,7,2007,WD ,Normal,213750
9600,Veenker,6,7,1976,1994,360,Gd,528,1094,1855,0,2,3,1,TA,7,Typ,RFn,2,512,8,2007,WD ,Normal,187000
9600,Veenker,6,8,1976,1976,0,TA,1262,1262,1262,0,2,3,1,TA,6,Typ,RFn,2,460,5,2007,WD ,Normal,181500
17778,Veenker,8,5,1981,1981,0,Gd,2461,2497,2497,1,2,2,1,Gd,7,Typ,RFn,2,676,3,2007,WD ,Normal,373000
18890,Sawyer,5,5,1977,1977,1,TA,1361,1361,2620,0,2,4,2,TA,12,Typ,RFn,2,600,8,2007,WD ,Normal,190000
7050,Somerst,7,5,2001,2001,0,Gd,1057,1057,1929,1,2,3,1,Gd,7,Typ,Fin,2,650,5,2007,WD ,Normal,226000
11700,NWAmes,6,6,1968,1968,41,TA,912,1152,1152,1,1,3,1,TA,7,Typ,RFn,2,412,9,2007,CWD,Normal,143450
8000,NWAmes,6,6,1970,1970,525,TA,1008,1403,2411,1,2,4,1,TA,8,Typ,RFn,2,570,6,2007,WD ,Normal,240050
8723,NWAmes,6,6,1969,1969,0,TA,973,1082,1082,1,1,3,1,TA,6,Typ,Unf,2,480,1,2007,WD ,Normal,162500
11700,NWAmes,6,5,1968,1968,196,TA,1295,1295,1295,1,1,3,1,TA,6,Typ,Fin,2,528,4,2007,WD ,Normal,164000
11358,NWAmes,7,7,1972,1987,0,TA,1124,1610,1610,0,2,3,1,Gd,8,Typ,RFn,2,515,5,2007,WD ,Normal,185000
9547,NWAmes,7,6,1993,1993,112,TA,1594,1594,1594,0,2,2,1,Gd,6,Typ,RFn,2,472,7,2007,WD ,Normal,188500
10530,NWAmes,7,6,1993,1993,194,Gd,1148,1091,2075,1,2,3,1,Gd,8,Typ,Unf,2,473,8,2007,WD ,Normal,255000
11500,NWAmes,5,6,1976,1976,164,TA,1680,1680,1680,0,2,4,2,TA,8,Typ,Unf,2,528,6,2007,WD ,Normal,136905
10738,NWAmes,6,7,1966,1966,0,TA,1093,1093,1093,1,2,3,1,TA,6,Typ,RFn,2,484,11,2007,WD ,Normal,158500
9600,NWAmes,7,6,1973,1973,320,TA,1242,1242,1242,0,1,3,1,TA,6,Typ,Unf,2,528,9,2007,WD ,Normal,175500
10800,NWAmes,6,5,1963,1963,203,TA,1052,1052,1052,1,1,3,1,TA,6,Typ,Fin,1,311,2,2007,COD,Normal,127000
8050,NAmes,5,6,1967,1993,0,TA,949,1107,1107,1,1,3,1,Gd,5,Typ,RFn,1,308,3,2007,WD ,Normal,127000
10355,NAmes,5,5,1967,1967,196,TA,1214,1214,1214,0,2,3,1,TA,5,Typ,RFn,1,318,7,2007,WD ,Normal,143000
10289,NAmes,5,7,1965,1965,168,TA,1073,1073,1073,1,1,3,1,TA,6,Typ,RFn,2,515,6,2007,WD ,Normal,156000
9503,NAmes,5,5,1958,1983,0,TA,1024,1344,1344,1,1,2,1,TA,6,Min1,Unf,1,484,6,2007,WD ,Normal,144000
10624,NAmes,5,4,1964,1964,84,TA,1728,1728,1728,0,2,6,2,TA,10,Typ,Unf,1,352,11,2007,WD ,Normal,119000
10899,NAmes,4,5,1964,1964,0,TA,0,1224,1224,0,2,2,2,TA,8,Typ,Unf,3,530,4,2007,WD ,Normal,103000
12342,NAmes,5,5,1960,1978,0,TA,978,1422,1422,0,1,3,1,TA,6,Min1,RFn,1,286,8,2007,WD ,Normal,139900
12772,NAmes,6,8,1960,1998,0,TA,958,958,958,0,1,2,1,TA,5,Typ,RFn,1,301,4,2007,WD ,Normal,151500
8892,NAmes,5,5,1960,1960,66,TA,1065,1065,1065,0,1,3,1,TA,6,Typ,Unf,2,461,7,2007,COD,Normal,126500
10482,NAmes,6,8,1958,1958,63,TA,588,1138,1138,0,1,3,1,TA,6,Typ,RFn,1,264,6,2007,WD ,Normal,145000
7535,NAmes,5,7,1958,1985,0,TA,912,912,912,0,1,2,1,TA,5,Typ,Fin,1,297,6,2007,WD ,Normal,120000
7450,NAmes,5,5,1956,1956,0,TA,894,1074,1074,0,1,2,1,Gd,6,Min1,Unf,2,396,1,2007,WD ,Normal,124000
8339,NAmes,5,7,1959,1959,0,TA,0,882,882,0,1,3,1,TA,5,Typ,RFn,1,294,7,2007,WD ,Normal,106500
14357,NAmes,5,5,1961,1961,0,TA,864,1187,1187,1,1,2,1,TA,6,Typ,RFn,2,440,8,2007,CWD,Normal,140500
8243,NAmes,5,7,1961,1961,56,TA,964,964,964,0,1,3,1,TA,5,Typ,Fin,2,784,2,2007,WD ,Normal,137500
8680,NAmes,5,7,1960,1960,0,TA,894,894,894,0,1,3,1,TA,5,Typ,Unf,1,312,1,2007,WD ,Normal,117600
8800,NAmes,7,6,1966,1966,202,TA,1174,1200,1200,0,2,3,1,TA,6,Typ,RFn,2,440,10,2007,CWD,Normal,163500
9200,NAmes,6,5,1965,1965,98,TA,1042,1042,1042,0,2,3,1,TA,5,Typ,RFn,2,440,5,2007,WD ,Normal,161000
9350,NAmes,6,7,1964,1991,108,TA,1302,1302,1302,0,2,3,1,Gd,7,Min1,RFn,1,309,10,2007,CWD,Normal,158000
8800,NAmes,6,7,1964,1997,306,TA,845,845,2154,0,2,5,1,TA,8,Typ,RFn,2,539,7,2007,WD ,Normal,224500
11382,NAmes,6,5,1964,1964,212,TA,1130,1374,1374,0,1,3,1,TA,7,Typ,RFn,1,286,8,2007,WD ,Normal,147000
22002,NAmes,6,7,1959,1991,136,TA,1592,1652,1652,1,1,3,1,Gd,6,Typ,RFn,2,510,7,2007,WD ,Normal,200000
14585,NAmes,6,6,1960,1987,85,TA,1144,1429,1429,0,1,3,1,Gd,7,Typ,Unf,2,572,6,2007,WD ,Normal,181900
7388,NAmes,5,6,1959,2002,0,TA,1063,1327,1327,1,1,3,1,Gd,7,Typ,Unf,2,624,7,2007,WD ,Normal,150750
9842,NAmes,4,5,1962,1962,0,TA,0,1224,1224,0,2,2,2,TA,6,Typ,Unf,2,462,3,2007,WD ,Normal,101800
8280,NAmes,6,5,1950,1950,0,TA,932,932,932,0,1,2,1,Gd,4,Typ,Unf,1,306,11,2007,WD ,Normal,124000
12172,NAmes,5,7,1940,1996,0,TA,822,908,908,0,1,2,1,TA,4,Typ,Unf,2,512,10,2007,WD ,Normal,138500
5000,BrkSide,1,3,1946,1950,0,Fa,0,334,334,0,1,1,1,Fa,2,Typ,NA,0,0,1,2007,WD ,Normal,39300
5000,BrkSide,3,3,1946,1950,0,Fa,666,666,666,0,1,2,1,Gd,4,Typ,NA,0,0,4,2007,WD ,Normal,64500
3500,BrkSide,3,5,1945,1950,0,TA,370,442,670,1,1,2,1,Fa,4,Typ,NA,0,0,7,2007,WD ,Normal,64000
5175,BrkSide,5,8,1958,2000,0,TA,808,808,808,0,1,2,1,TA,5,Typ,Unf,1,308,7,2007,COD,Normal,112000
9500,NAmes,6,6,1964,1978,272,TA,816,1127,1977,0,1,4,1,TA,9,Typ,RFn,2,540,6,2007,WD ,Normal,165000
9600,NAmes,5,6,1955,1955,176,TA,1078,1150,1150,1,1,2,1,TA,6,Typ,Fin,1,288,10,2007,WD ,Normal,144000
11345,NAmes,5,5,1948,1950,567,TA,928,928,1920,0,2,4,2,TA,10,Typ,Unf,2,400,7,2007,WD ,Normal,137000
9492,NAmes,5,5,1941,1950,0,TA,768,968,1376,1,1,3,1,TA,6,Typ,Unf,1,240,4,2007,WD ,Normal,105000
9480,NAmes,5,7,1942,1995,224,TA,728,888,1644,0,1,3,1,Gd,7,Typ,Unf,1,312,6,2007,WD ,Normal,146500
8668,NAmes,5,5,1968,1968,0,TA,1560,1560,1560,0,2,4,2,TA,8,Typ,Unf,3,792,5,2007,WD ,Normal,126000
10050,NAmes,5,6,1966,1966,87,TA,793,1280,1280,0,2,3,1,TA,6,Typ,Fin,2,432,6,2007,WD ,Normal,175000
9600,NAmes,6,5,1961,1961,291,TA,1218,1254,1254,1,1,3,1,TA,6,Typ,RFn,2,525,5,2007,WD ,Normal,158500
10150,NAmes,5,5,1958,1958,1,TA,912,912,912,0,1,2,1,TA,5,Typ,RFn,1,275,7,2007,COD,Normal,114500
11344,NAmes,5,5,1958,1958,180,TA,874,874,1524,0,1,3,1,TA,7,Typ,Unf,1,315,7,2007,WD ,Normal,144000
18450,NAmes,6,5,1965,1979,113,TA,1021,1465,2380,0,2,3,1,TA,7,Sev,Unf,2,596,8,2007,WD ,Abnorml,129000
8760,NAmes,6,7,1957,1999,0,TA,936,936,936,1,1,2,1,Gd,4,Typ,RFn,1,315,9,2007,WD ,Normal,141000
6860,NAmes,5,6,1956,1956,54,TA,1008,1008,1008,1,1,3,1,Fa,6,Typ,Unf,1,308,12,2007,WD ,Normal,131000
8250,NAmes,5,7,1963,1963,0,TA,1053,1053,1053,1,1,3,1,Gd,6,Typ,RFn,2,692,7,2007,WD ,Normal,142100
8176,NAmes,5,6,1958,1992,0,TA,1056,1056,1056,1,1,3,1,TA,6,Typ,RFn,1,308,8,2007,WD ,Normal,139000
9750,NAmes,6,6,1958,1958,243,TA,1442,1442,1442,0,1,4,1,TA,7,Typ,RFn,1,301,4,2007,COD,Normal,157900
9250,NAmes,5,7,1954,2005,0,TA,1056,1056,1056,0,1,3,1,TA,6,Typ,Unf,1,260,7,2007,WD ,Normal,139400
11988,NAmes,6,6,1957,1957,0,TA,1244,1244,1244,0,1,3,1,TA,6,Typ,Unf,1,336,5,2007,WD ,Normal,150000
9100,NAmes,5,5,1960,1960,69,TA,1144,1144,1144,0,1,3,1,TA,6,Typ,RFn,1,336,6,2007,WD ,Normal,120000
9736,NAmes,6,6,1957,1969,289,TA,1331,1721,1721,0,1,4,1,TA,8,Typ,Unf,2,464,4,2007,WD ,Normal,174850
9770,NAmes,5,5,1957,1957,0,TA,922,922,922,1,1,2,1,TA,5,Typ,Unf,1,308,4,2007,WD ,Normal,116000
10152,NAmes,5,5,1956,1956,120,TA,1048,1048,1048,1,1,3,1,TA,6,Typ,Unf,1,286,6,2007,WD ,Normal,135000
12155,NAmes,6,3,1970,1970,0,TA,1657,1657,1657,0,2,3,1,TA,7,Typ,Unf,2,484,3,2007,WD ,Normal,163500
12198,NAmes,5,6,1955,1975,0,TA,1204,1411,1411,0,1,3,1,TA,7,Typ,RFn,1,310,6,2007,COD,Normal,130000
10050,NAmes,5,5,1955,1955,0,TA,1216,1216,1216,1,1,3,1,TA,5,Typ,RFn,1,336,8,2007,WD ,Normal,129500
11556,NAmes,5,9,1953,2006,0,TA,864,1154,1154,0,1,3,1,Ex,6,Typ,Unf,1,336,7,2007,WD ,Normal,142000
8078,NAmes,5,5,1958,1958,260,TA,1560,1560,1560,0,2,4,2,TA,8,Typ,Unf,2,484,12,2007,WD ,Normal,128600
10950,NAmes,6,6,1952,1952,0,TA,948,948,948,0,1,2,1,TA,5,Typ,Unf,2,410,4,2007,WD ,Normal,125000
7942,NAmes,6,7,1953,1953,0,TA,1040,1040,1040,0,1,3,1,TA,6,Typ,Fin,1,293,6,2007,WD ,Normal,136000
8923,NAmes,5,7,1953,2006,0,TA,1008,1008,1008,1,1,2,1,Gd,6,Typ,Unf,1,240,5,2007,WD ,Normal,134500
8540,NAmes,5,8,1956,2003,0,TA,925,925,925,1,1,3,1,Gd,5,Typ,Unf,1,252,6,2007,WD ,Normal,127000
7134,NAmes,5,5,1955,1955,0,TA,384,1360,1360,0,1,3,1,TA,6,Min1,Unf,2,572,2,2007,WD ,Normal,130000
7150,NAmes,4,4,1955,1955,0,TA,1190,1040,1540,1,1,4,1,Fa,7,Typ,Unf,1,352,8,2007,WD ,Normal,115000
8400,NAmes,5,5,1955,1955,0,TA,923,925,925,1,1,3,1,TA,5,Typ,Unf,1,390,3,2007,WD ,Normal,116900
13300,NAmes,5,7,1956,2000,0,TA,928,928,928,0,1,2,1,TA,4,Typ,Unf,1,252,6,2007,WD ,Normal,132000
9532,NAmes,4,6,1953,1953,0,TA,1105,1647,1647,1,1,3,1,TA,6,Min1,Fin,1,280,2,2007,WD ,Normal,153000
15783,OldTown,5,5,1952,1952,0,TA,924,924,924,0,1,2,1,TA,6,Typ,Unf,1,420,6,2007,WD ,Normal,112500
14190,OldTown,4,7,1890,2006,0,Gd,925,1000,1544,0,2,3,1,TA,7,Typ,NA,0,0,4,2007,WD ,Normal,138000
9600,NAmes,5,7,1949,2003,0,TA,845,893,893,0,1,2,1,Gd,4,Typ,Unf,2,576,5,2007,WD ,Normal,135000
12099,NAmes,5,6,1953,2004,0,TA,1216,1216,1728,1,1,3,1,TA,7,Typ,Unf,1,371,6,2007,WD ,Normal,156000
21281,NAmes,5,4,1935,2007,0,TA,666,1308,3086,0,3,4,1,Gd,9,Min1,Unf,3,1200,11,2007,WD ,Family,301600
10134,OldTown,5,6,1940,1950,0,TA,735,735,1034,0,1,2,1,TA,5,Typ,Unf,1,240,7,2007,WD ,Normal,109000
5500,OldTown,4,6,1956,1956,0,TA,882,882,882,0,1,1,1,TA,4,Typ,NA,0,0,4,2007,WD ,Normal,103200
10284,OldTown,4,7,1925,1993,0,TA,1151,845,1281,1,2,1,1,TA,6,Mod,Unf,2,580,8,2007,WD ,Abnorml,128500
10800,OldTown,4,6,1927,2007,0,TA,656,968,968,0,2,4,1,TA,5,Typ,Unf,1,216,8,2007,WD ,Normal,64500
10800,OldTown,5,9,1895,1999,0,TA,736,751,1534,0,1,3,1,Gd,6,Typ,NA,0,0,7,2007,WD ,Normal,148000
